collection_no,source_database,collection.authorizer,occurrence.genus_reso,occurrence.genus_name,occurrence.species_reso,occurrence.species_name,original.genus_reso,original.genus_name,original.species_reso,original.species_name,collection.reference_no,10_my_bin
83301,ETE,"M. Carrano",,Amblyochara,,sp.,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",?,Nitellopsis,,sp.,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",cf.,Gobichara,,groeberi,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",,Gobichara,,sp.,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",?,Chara,,sp.,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",,Virgatocypris,"n. sp.",mezzalirai,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",,Altanicypris,"n. sp.",australis,,,,,27966,"Cretaceous 8"
83301,ETE,"M. Carrano",cf.,Lycopterocypris,,angulata,,,,,27966,"Cretaceous 8"
83306,PaleoDB,"M. Uhen","n. gen.",Euraxemys,"n. sp.",essweini,,,,,27976,"Cretaceous 4"
83306,PaleoDB,"M. Uhen",,Araripemys,,barretoi,,,,,27976,"Cretaceous 4"
83306,PaleoDB,"M. Uhen",,Araripemys,cf.,barretoi,,,,,27976,"Cretaceous 4"
83529,ETE,"M. Carrano","n. gen.",Baurubatrachus,"n. sp.",pricei,,,,,23371,"Cretaceous 8"
83729,ETE,"M. Carrano","""",Arganodus,,tiguidiensis,"""",Ceratodus,,tiguidiensis,28075,
83729,ETE,"M. Carrano",,Priohybodus,,arambourgi,,Priohybodus,cf.,arambourgi,28075,
83735,ETE,"M. Carrano",,Neoceratodus,,africanus,,Ceratodus,,africanus,28074,
83868,Fossilworks,"J. Alroy",,Geochelone,"n. sp.",hesterna,,,,,703,"Cenozoic 6"
84485,PaleoDB,"M. Uhen",,Thalassocnus,"n. sp.",yaucensis,,,,,28320,"Cenozoic 6"
84614,PaleoDB,"M. Uhen",,Eupodiscus,,paracaensis,,,,,28391,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Calocyclas,,hispida,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Calocyclas,,turris,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen","""",Carpocanistrum,,azyx,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Centrobotrys,,gravida,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Calocycloma,,ampulla,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Dictyoprora,,amphora,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Dictyoprora,,mongolfieri,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Dictyoprora,,pirum,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Dictyoprora,,urceolus,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Eusyringium,,fistuligerum,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Eusyringium,,lagena,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Lithapium,,sp.,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Lithocyclia,,aristotelis,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Lithocyclia,,ocellus,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Lychnocanoma,,bellum,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Siphocampe,,acephala,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Podocyrtis,,chalara,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Podocyrtis,,papalis,,Podocyrtis,,papalis,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Theocyrtis,,tuberosa,,,,,28400,"Cenozoic 3"
84654,PaleoDB,"M. Uhen",,Tholospyris,,triceros,,Tristylospyris,,triceros,28400,"Cenozoic 3"
84674,PaleoDB,"M. Uhen",,Cristispira,,paracasensis,,Turritella,,paracasensis,28388,
84674,PaleoDB,"M. Uhen",,Pseudoliva,,parinasensis,,Pseudoliva,,parinasensis,28388,
84674,PaleoDB,"M. Uhen",,Glycymeris,,arquilloensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Arginella,"n. sp.",icaensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Amotapus,,arbolensis,,Raetomya,,arbolensis,28388,
84674,PaleoDB,"M. Uhen",,Turritella,,lagunillasensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Cristispira,,paracasensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Epitonium,,peruvianum,,,,,28388,
84674,PaleoDB,"M. Uhen",,Nassa,,lagunitensis,,Dorsanum,,lagunitensis,28388,
84674,PaleoDB,"M. Uhen",,Sulcobuccinum,,coronaria,,,,,28388,
84674,PaleoDB,"M. Uhen",,Sulcobuccinum,,monilis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Surcula,,occidentalis,,Andicula,,occidentalis,28388,
84674,PaleoDB,"M. Uhen",,Xancus,,paytensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Olivancillaria,,inca,,,,,28388,
84674,PaleoDB,"M. Uhen",,Amotapus,,arbolensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Sulcobuccinum,,parinasensis,,,,,28388,
84674,PaleoDB,"M. Uhen",,Xenophora,,carditigera,,,,,28388,
84675,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84675,PaleoDB,"M. Uhen",,Ostrea,"n. sp.",paracasensis,,,,,28388,
84676,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84676,PaleoDB,"M. Uhen",,Carditamera,"n. sp.",newelli,,Cardita,"n. sp.",newelli,28388,
84676,PaleoDB,"M. Uhen",,Artena,,inca,,Antigona,,inca,28388,
84677,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84678,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84679,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84679,PaleoDB,"M. Uhen",,Ostrea,,paracasensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Epitonium,,peruvianum,,Epitonium,,peruvianum,28388,
84680,PaleoDB,"M. Uhen",,Cristispira,,paracasensis,,Turritella,,paracasensis,28388,
84680,PaleoDB,"M. Uhen",,Cerithiopsis,"n. sp.",lechuzaensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Architectonica,cf.,sullana,,,,,28388,
84680,PaleoDB,"M. Uhen",,Anconia,,elenensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Polinices,,sp.,,,,,28388,
84680,PaleoDB,"M. Uhen",,Ampullina,"n. sp.",paracasina,,,,,28388,
84680,PaleoDB,"M. Uhen",,Sinum,"n. sp.",pacificum,,,,,28388,
84680,PaleoDB,"M. Uhen",,Pseudoliva,,parinasensis,,Pseudoliva,,parinasensis,28388,
84680,PaleoDB,"M. Uhen",,Pseudoliva,,monilis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Siphonalia,"n. sp.",trilira,,,,,28388,
84680,PaleoDB,"M. Uhen",,Siphonalia,"n. sp.",acuta,,,,,28388,
84680,PaleoDB,"M. Uhen",,Nassa,,lagunitensis,,Dorsanum,,lagunitensis,28388,
84680,PaleoDB,"M. Uhen",,Melongena,,sp.,,,,,28388,
84680,PaleoDB,"M. Uhen",,Xancus,,talarensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Peruluta,,mancorensis,,Voluta,,mancorensis,28388,
84680,PaleoDB,"M. Uhen",,Bonellitia,"n. sp.",olssoni,,Admete,"n. sp.",olssoni,28388,
84680,PaleoDB,"M. Uhen",,Surcula,,occidentalis,,Andicula,,occidentalis,28388,
84680,PaleoDB,"M. Uhen",,Andicula,"n. sp.",olssoni,,,,,28388,
84680,PaleoDB,"M. Uhen",,Eopleurotoma,"n. sp.",paracasina,,,,,28388,
84680,PaleoDB,"M. Uhen",,Glycymeris,"n. sp.",arquilloensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Arginella,,icaensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Dosinia,"n. sp.",lechuzaensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Costacallista,,steinekei,,Macrocallista,,steinekei,28388,
84680,PaleoDB,"M. Uhen",,Lamelliconcha,,baldryi,,Pitaria,,baldryi,28388,
84680,PaleoDB,"M. Uhen",,Corbula,"n. sp.",paracasensis,,,,,28388,
84680,PaleoDB,"M. Uhen",,Amotapus,,arbolensis,,Raetomya,,arbolensis,28388,
84681,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84682,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84682,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84683,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84683,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84683,PaleoDB,"M. Uhen",,Ostrea,,paracasensis,,,,,28388,
84684,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84684,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84684,PaleoDB,"M. Uhen",,Ostrea,,pracasensis,,,,,28388,
84685,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84685,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84685,PaleoDB,"M. Uhen",,Ostrea,"n. sp.",pejerreyensis,,,,,28388,
84686,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84686,PaleoDB,"M. Uhen",,Glyptostyla,,lagunitensis,,Peruficus,,lagunitensis,28388,
84687,PaleoDB,"M. Uhen",,Ostrea,,paracasensis,,,,,28388,
84688,PaleoDB,"M. Uhen",,Ostrea,,pejerreyensis,,,,,28388,
84691,PaleoDB,"M. Uhen",,Turritella,"n. sp.",lagunillasensis,,,,,28388,
84695,PaleoDB,"M. Uhen",,Turritella,"n. sp.",lagunillasensis,,,,,28388,
84696,PaleoDB,"M. Uhen",,Turritella,,woodsi,,,,,28388,
84699,PaleoDB,"M. Uhen",,Carditamera,,newelli,,Cardita,,newelli,28388,
84699,PaleoDB,"M. Uhen",,Dosinia,"n. sp.",coloradoensis,,,,,28388,
85172,Fossilworks,"J. Alroy","n. gen.",Taubatornis,"n. sp.",campbelli,,,,,28662,
85201,Fossilworks,"J. Alroy",,Cebupithecia,,sarmientoi,,,,,28674,"Cenozoic 6"
85201,Fossilworks,"J. Alroy","n. gen.",Hoazinoides,"n. sp.",magdalenae,,,,,28674,"Cenozoic 6"
85343,Fossilworks,"J. Alroy","n. gen.",Ahytherium,"n. sp.",aureum,,,,,28790,"Cenozoic 6"
85343,Fossilworks,"J. Alroy",,Australonyx,"n. sp.",aquae,,,,,28790,"Cenozoic 6"
85344,Fossilworks,"J. Alroy",cf.,Ahytherium,,aureum,,,,,28790,
85731,ETE,"M. Carrano",,Brasilichnium,,elusivum,,,,,59104,"Cretaceous 3"
85829,ETE,"M. Carrano",,Brasilichnium,,elusivum,?,Mammalia,,indet.,62877,
86306,PaleoDB,"M. Uhen",,Notiocetus,"n. sp.",platensis,,,,,16565,"Cenozoic 6"
86401,PaleoDB,"J. Mueller","n. gen.",Pintosaurus,"n. sp.",magnidentis,,,,,29107,
86401,PaleoDB,"J. Mueller","n. gen.",Uruyiella,"n. sp.",liminea,,,,,29107,
86401,PaleoDB,"J. Mueller","n. gen.",Arachana,"n. sp.",nigra,,,,,29107,
86873,PaleoDB,"M. Uhen",,Pontoporia,"n. sp.",blainvillii,,Delphinus,"n. sp.",blainvillei,12161,
86873,PaleoDB,"M. Uhen",,Stenella,"n. sp.",coeruleoalba,,Delphinus,"n. sp.",coeruleoalbus,12161,
86873,PaleoDB,"M. Uhen",,Phocoena,"n. sp.",spinipinnis,,Phocaena,"n. sp.",spinipinnis,12161,
86873,PaleoDB,"M. Uhen",,Phocoena,"n. sp.",dioptrica,,Phocaena,"n. sp.",dioptrica,12161,
86877,PaleoDB,"M. Uhen",,Sotalia,"n. sp.",guianensis,,Delphinus,"n. sp.",guianensis,12161,
86878,PaleoDB,"M. Uhen",,Sotalia,"n. sp.",fluviatilis,,Sotalia,"n. sp.",brasiliensis,12161,
86881,PaleoDB,"M. Uhen",,Sotalia,"n. sp.",fluviatilis,,Delphinus,"n. sp.",fluviatilis,12161,
86888,PaleoDB,"M. Uhen",,Delphinus,"n. sp.",pernettyi,,Stenella,"n. sp.",pernettyi,12161,
87201,Fossilworks,"J. Alroy",,Argentavis,,magnificens,,,,,29353,"Cenozoic 6"
87201,Fossilworks,"J. Alroy",,Ullumys,,intermedius,,,,,29353,"Cenozoic 6"
87321,Fossilworks,"J. Alroy","n. gen.",Protopithecus,"n. sp.",brasiliensis,,,,,23914,"Cenozoic 6"
88201,ETE,"M. Carrano",,Skolithos,,sp.,,,,,29620,
88205,ETE,"M. Carrano",,Skolithos,,sp.,,,,,29620,
88205,ETE,"M. Carrano",,Arenicolites,,sp.,,,,,29620,
88206,ETE,"M. Carrano",,Skolithos,,sp.,,,,,29620,
88206,ETE,"M. Carrano",,Arenicolites,,sp.,,,,,29620,
88206,ETE,"M. Carrano",?,Grallator,,sp.,?,Grallator,,sp.,29620,
88836,PaleoDB,"M. Uhen",,Rhea,"n. sp.",pampeana,,,,,29788,"Cenozoic 6"
88836,PaleoDB,"M. Uhen",,Glossotherium,,robustum,,,,,29788,"Cenozoic 6"
88836,PaleoDB,"M. Uhen",,Cervus,"n. sp.",latus,,,,,29788,"Cenozoic 6"
89071,PaleoDB,"R. Butler",,Vinctifer,,sp.,,,,,31063,"Cretaceous 3"
89071,PaleoDB,"R. Butler",,Araripichthys,,sp.,,,,,31063,"Cretaceous 3"
89071,PaleoDB,"R. Butler",,Platypterygius,,sp.,,,,,31063,"Cretaceous 3"
89073,PaleoDB,"R. Butler",,Prolyelliceras,,sp.,,,,,31072,"Cretaceous 4"
89798,PaleoDB,"M. Uhen",,Macrauchenia,,sp.,,,,,30074,"Cenozoic 6"
89798,PaleoDB,"M. Uhen",,Neochoerus,,sp.,,,,,30074,"Cenozoic 6"
89833,PaleoDB,"J. Mueller",,Brazilosaurus,,sanpauloensis,,,,,30078,"Permian 2"
89833,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30078,"Permian 2"
89839,PaleoDB,"J. Mueller",,Brazilosaurus,,sanpauloensis,,,,,30078,"Permian 2"
89839,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30078,"Permian 2"
89839,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30078,"Permian 2"
90021,PaleoDB,"M. Uhen","n. gen.",Supayacetus,"n. sp.",muizoni,,,,,36484,"Cenozoic 3"
90022,PaleoDB,"M. Uhen","n. gen.",Ocucajea,"n. sp.",picklingi,,,,,36484,"Cenozoic 3"
90023,PaleoDB,"D. Croft","n. gen.",Trachycalyptoides,"n. sp.",achirense,,,,,30156,"Cenozoic 6"
90023,PaleoDB,"D. Croft",,Xyophorus,"n. sp.",villarroeli,,,,,30156,"Cenozoic 6"
90023,PaleoDB,"D. Croft",,Borhyaenidium,"n. sp.",altiplanicus,,,,,30156,"Cenozoic 6"
90023,PaleoDB,"D. Croft","n. gen.",Hoffstetterius,"n. sp.",imperator,,,,,30156,"Cenozoic 6"
90023,PaleoDB,"D. Croft",,Plesiotypotherium,,achirense,,,,,30156,"Cenozoic 6"
90023,PaleoDB,"D. Croft",,Plesiotypotherium,,majus,,,,,30156,"Cenozoic 6"
90094,ETE,"M. Carrano","n. gen.",Armadillosuchus,"n. sp.",arrudai,,,,,30219,
90118,PaleoDB,"M. Uhen",,Eumetopias,,flavescens,,Otaria,,flavescens,30231,
90190,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30263,"Permian 2"
90190,PaleoDB,"J. Mueller",?,Mesosaurus,,tenuidens,,,,,30263,"Permian 2"
90191,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30263,"Permian 2"
90191,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90192,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30267,"Permian 2"
90193,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90193,PaleoDB,"J. Mueller",,Brazilosaurus,,sanpauloensis,,,,,30263,"Permian 2"
90193,PaleoDB,"J. Mueller",?,Mesosaurus,,tenuidens,,,,,30263,"Permian 2"
90193,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30263,"Permian 2"
90214,PaleoDB,"J. Mueller","n. gen.",Brazilosaurus,"n. sp.",sanpauloensis,,,,,30278,"Permian 2"
90215,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90215,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,Mesosaurus,,brasiliensis,30263,"Permian 2"
90216,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90217,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90226,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90227,PaleoDB,"J. Mueller",,Brazilosaurus,,sanpauloensis,,,,,30263,"Permian 2"
90227,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30263,"Permian 2"
90323,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30327,"Permian 2"
90323,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,Mesosaurus,,brasiliensis,30327,"Permian 2"
90339,PaleoDB,"J. Mueller",?,Mesosaurus,,tenuidens,,,,,30327,"Permian 2"
90341,PaleoDB,"J. Mueller",,Mesosaurus,"n. sp.",tenuidens,,Mesosaurus,"n. sp.",brasiliensis,30341,"Permian 2"
90344,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30341,"Permian 2"
90387,PaleoDB,"A. Hendy",,Sacabambaspis,,janvieri,,,,,30367,"Ordovician 4"
90413,PaleoDB,"A. Hendy",,Pircanchaspis,"n. sp.",rinconensis,,,,,30374,"Ordovician 2"
90413,PaleoDB,"A. Hendy",,Pseudophyllograptus,,densus,,,,,30374,"Ordovician 2"
90413,PaleoDB,"A. Hendy",,Tetragraptus,cf.,amii,,,,,30374,"Ordovician 2"
90413,PaleoDB,"A. Hendy",,Didymograptus,cf.,suecicus,,,,,30374,"Ordovician 2"
90413,PaleoDB,"A. Hendy",,Baltograptus,,deflexus,,,,,30374,"Ordovician 2"
90413,PaleoDB,"A. Hendy",,Baltograptus,,minutus,,,,,30374,"Ordovician 2"
90423,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,,,,30368,"Permian 2"
90429,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,,,,30368,"Permian 2"
90429,PaleoDB,"J. Mueller",,Brazilosaurus,,sanpauloensis,,,,,30368,"Permian 2"
90573,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,Mesosaurus,,brasiliensis,30472,"Permian 2"
90832,PaleoDB,"J. Mueller",,Stereosternum,,tumidum,,Mesosaurus,,tumidus,30556,"Permian 2"
90863,PaleoDB,"J. Mueller",,Mesosaurus,,sp.,,,,,18841,"Permian 2"
90863,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,Mesosaurus,,brasiliensis,18841,"Permian 2"
90865,PaleoDB,"J. Mueller",,Mesosaurus,,sp.,,,,,18841,"Permian 2"
90865,PaleoDB,"J. Mueller",,Mesosaurus,,tenuidens,,Mesosaurus,,brasiliensis,18841,"Permian 2"
91356,PaleoDB,"M. Uhen",,Myliobatis,,dixoni,,,,,30732,"Cenozoic 1"
91435,PaleoDB,"D. Croft",,Xyophorus,,bondesioi,,,,,30720,"Cenozoic 5"
91435,PaleoDB,"D. Croft",,Palyeidodon,,obtusum,,,,,30720,"Cenozoic 5"
91435,PaleoDB,"D. Croft",,Llullataruca,cf.,shockeyi,,,,,30720,"Cenozoic 5"
91435,PaleoDB,"D. Croft","""",Plesiotypotherium,,minus,,,,,30720,"Cenozoic 5"
91435,PaleoDB,"D. Croft",,Eutatini,,sp.,,Stenotatus,,planus,30720,"Cenozoic 5"
91435,PaleoDB,"D. Croft",,Hegetotherium,"n. sp.",cerdasensis,,Hegetotheriidae,,indet.,30720,"Cenozoic 5"
92097,Fossilworks,"J. Alroy","n. gen.",Arariphrynus,"n. sp.",placidoi,,,,,31011,"Cretaceous 3"
92097,Fossilworks,"J. Alroy","n. gen.",Eurycephalella,"n. sp.",alcinae,,,,,31011,"Cretaceous 3"
92097,Fossilworks,"J. Alroy","n. gen.",Cratia,"n. sp.",gracilis,,,,,31011,"Cretaceous 3"
92119,Fossilworks,"J. Alroy","n. gen.",Saltenia,"n. sp.",ibanezi,,,,,55175,"Cretaceous 7"
92290,ETE,"R. Butler",?,Anhanguera,"n. sp.",ligabuei,?,Cearadactylus,"n. sp.",ligabuei,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Araripesaurus,"n. sp.",castilhoi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Araripedactylus,"n. sp.",dehmi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Santanadactylus,"n. sp.",brasilensis,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Brasileodactylus,"n. sp.",araripensis,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,"n. sp.",araripensis,,Santanadactylus,"n. sp.",araripensis,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,cf.,araripensis,,Santanadactylus,cf.,araripensis,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Santanadactylus,"n. sp.",pricei,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Santanadactylus,"n. sp.",spixi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,"n. sp.",santanae,,Araripesaurus,"n. sp.",santanae,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Anhanguera,"n. sp.",blittersdorffi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Tropeognathus,"n. sp.",mesembrinus,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,"n. sp.",robustus,,Tropeognathus,"n. sp.",robustus,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Tapejara,"n. sp.",wellnhoferi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Cearadactylus,"n. sp.",atrox,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Tupuxuara,"n. sp.",longicristatus,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",cf.,Tropeognathus,,mesembrinus,cf.,Criorhynchus,,mesembrinus,32251,"Cretaceous 4"
92290,ETE,"R. Butler",cf.,Santanadactylus,,pricei,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",cf.,Anhanguera,,spielbergi,cf.,Coloborhynchus,,spielbergi,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Brasileodactylus,,sp.,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,,sp.,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Anhanguera,"n. sp.",spielbergi,,Coloborhynchus,"n. sp.",spielbergi,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Barbosania,"n. sp.",gracilirostris,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Caririsuchus,"n. sp.",camposi,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Araripesuchus,,gomesii,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Brasilemys,"n. sp.",josai,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Obaichthys,"n. sp.",decoratus,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Obaichthys,?,laevis,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Oshunia,,brevis,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Tribodus,"n. sp.",limae,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Microdon,"n. sp.",penalvai,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Rhinobatos,"n. sp.",beurleni,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler",,Lepidotes,,wenzae,,,,,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Banguela,"n. sp.",oberlii,,Thalassodromeus,,sethi,32251,"Cretaceous 4"
92290,ETE,"R. Butler","n. gen.",Santanaclupea,"n. sp.",silvasantosi,,Clupeiformes,,indet.,32251,"Cretaceous 4"
92299,PaleoDB,"M. Uhen",,Pteronura,,brasiliensis,,,,,31109,"Cenozoic 6"
92319,PaleoDB,"R. Butler",,Hyperodapedon,"n. sp.",huenei,,,,,31121,
92319,PaleoDB,"R. Butler",,Hyperodapedon,,mariensis,,,,,31121,
92319,PaleoDB,"R. Butler",,Aetosauroides,,scagliai,,Stagonolepis,,robertsoni,31121,
92319,PaleoDB,"R. Butler","n. gen.",Aetobarbakinoides,"n. sp.",brasiliensis,,Aetosauria,informal,"new species",31121,
92320,PaleoDB,"R. Butler",,Hyperodapedon,,sp.,,,,,31121,
92655,Fossilworks,"J. Alroy","n. gen.",Ayllusuchus,"n. sp.",fernandezi,,,,,31227,
92678,Fossilworks,"J. Alroy",,Baurusuchus,"n. sp.",salgadoensis,,,,,31234,
92678,Fossilworks,"J. Alroy","n. gen.",Brasilestes,"n. sp.",stardusti,,,,,31234,
92807,PaleoDB,"J. Mueller","n. gen.",Candelaria,"n. sp.",barbouri,,,,,31325,"Triassic 2"
92809,PaleoDB,"J. Mueller",,Candelaria,,barbouri,,,,,36990,"Triassic 2"
92809,PaleoDB,"J. Mueller","n. gen.",Barberenasuchus,"n. sp.",brasiliensis,,,,,36990,"Triassic 2"
92809,PaleoDB,"J. Mueller","n. gen.",Protuberum,"n. sp.",cabralensis,,,,,36990,"Triassic 2"
92809,PaleoDB,"J. Mueller",,Ascarites,"n. sp.",rufferi,,,,,36990,"Triassic 2"
92809,PaleoDB,"J. Mueller","n. gen.",Paleoxyuris,"n. sp.",cockburni,,,,,36990,"Triassic 2"
92809,PaleoDB,"J. Mueller",,Dinodontosaurus,,pedroanum,,Dinodontosaurus,,sp.,36990,"Triassic 2"
92813,Fossilworks,"J. Alroy",,Gracilinanus,,sp.,,,,,31331,
92813,Fossilworks,"J. Alroy",,Monodelphis,,domestica,,,,,31331,
92813,Fossilworks,"J. Alroy",,Thylamys,,macrura,,,,,31331,
92813,Fossilworks,"J. Alroy",,Thylamys,,sp.,,,,,31331,
92813,Fossilworks,"J. Alroy",,Akodon,,sp.,,,,,31331,
92813,Fossilworks,"J. Alroy",,Bolomys,,sp.,,,,,31331,
92813,Fossilworks,"J. Alroy",,Calomys,,sp.,,,,,31331,
92813,Fossilworks,"J. Alroy",,Holochilus,,brasiliensis,,,,,31331,
